"X" "Y"
"4744" 752786 4431060
"4745" 753327 4431007
"4746" 752536 4432514
"4747" 753160 4430931
"4748" 752722 4430993
"4749" 753661 4430391
"4750" 752895 4430376
"4751" 752369 4429955
"4752" 752242 4430018
"4753" 752398 4429942
"4754" 753018 4430572
"4755" 752300 4430284
"4756" 751977 4429199
"4757" 753038 4429861
"4758" 752922 4429742
"4759" 753538 4431026
"4760" 753484 4430914
"4761" 753482 4430900
"4762" 752012 4430091
"4763" 752467 4430496
"4764" 752951 4430212
"4765" 749787 4431025
"4766" 751956 4430530
"4767" 752787 4430441
"4768" 753072 4430437
"4769" 753506 4430987
"4770" 753023 4429875
"4771" 752792 4431270
"4772" 751937 4430552
"4773" 752760 4431358
"4774" 752792 4431270
"4775" 753651 4431020
"4776" 752687 4430811
"4777" 752915 4431543
"4778" 752866 4430390
"4779" 752012 4430091
"4780" 752550 4430860
"4781" 751795 4430567
"4782" 752687 4430811
"4783" 751388 4430939
"4784" 752806 4430024
"4785" 752952 4429954
"4786" 753232 4431386
"4787" 753172 4430644
"4788" 752562 4430373
"4789" 752913 4431009
"4790" 753214 4429978
"4791" 752191 4429781
"4792" 753693 4430859
"4793" 753270 4431731
"4794" 752948 4430274
"4795" 752796 4429915
"4796" 752931 4429854
"4797" 753049 4430743
"4798" 752316 4429632
"4799" 752106 4429424
"4800" 753051 4430919
"4801" 751921 4430534
"4802" 752690 4431111
"4803" 752519 4430101
"4804" 753158 4430107
"4805" 752661 4430672
"4806" 752839 4430900
"4807" 752839 4429802
"4808" 752641 4431677
"4809" 752737 4431938
"4810" 752937 4430256
"4811" 753115 4431118
"4812" 752312 4429853
"4813" 753693 4431061
"4814" 752459 4431145
"4815" 749958 4430969
"4816" 751390 4431378
"4817" 754142 4430601
"4818" 752782 4429888
"4819" 752140 4429323
"4820" 752140 4429323
"4821" 752081 4430923
"4822" 752889 4429778
"4823" 752120 4429404
"4824" 753194 4430168
"4825" 752565 4430723
"4826" 753036 4430339
"4827" 751013 4431198
"4828" 753355 4430966
"4829" 753380 4431014
"4830" 753165 4431470
"4831" 753348 4430605
"4832" 750776 4431245
"4833" 752970 4430235
"4834" 753461 4431066
"4835" 752557 4430573
"4836" 752846 4430680
"4837" 752992 4431493
"4838" 752533 4431836
"4839" 753019 4430278
"4840" 753320 4430118
"4841" 753424 4430149
"4842" 753379 4430387
"4843" 752844 4432057
"4844" 752768 4430410
"4845" 750262 4429896
"4846" 753613 4430402
"4847" 752607 4429760
"4848" 750956 4431338
"4849" 753293 4430949
"4850" 753028 4430623
"4851" 752898 4430987
"4852" 751926 4429121
"4853" 752542 4430578
"4854" 752371 4431008
"4855" 752717 4431616
"4856" 752958 4430446
"4857" 750912 4430708
"4858" 753743 4430146
"4859" 753417 4430764
"4860" 752654 4429833
"4861" 753380 4430177
"4862" 753112 4431724
"4863" 754006 4431084
"4864" 752506 4430430
"4865" 752638 4429830
"4866" 752611 4431166
"4867" 752052 4429141
"4868" 752346 4431119
"4869" 753073 4430439
"4870" 754092 4430435
"4871" 752541 4430477
"4872" 752859 4430449
"4873" 753615 4431253
"4874" 752897 4431331
"4875" 752521 4430604
"4876" 752379 4429427
"4877" 753580 4430158
"4878" 752864 4430051
"4879" 752061 4429677
"4880" 752190 4429842
"4881" 753324 4430932
"4882" 752562 4430064
"4883" 753373 4430369
"4884" 753119 4430526
"4885" 752746 4430278
"4886" 753507 4430441
"4887" 753028 4430623
"4888" 751760 4429344
"4889" 753446 4431081
"4890" 753202 4430011
"4891" 753743 4430146
"4892" 752846 4430727
"4893" 752661 4430624
"4894" 751956 4431006
"4895" 752047 4429835
"4896" 753194 4430168
"4897" 753315 4430598
"4898" 751795 4430567
"4899" 751795 4430567
"4900" 753192 4430680
"4901" 753247 4430056
"4902" 753056 4430939
"4903" 752735 4429872
"4904" 754154 4430787
"4905" 753142 4430449
"4906" 753071 4430259
"4907" 753264 4430902
"4908" 753591 4429992
"4909" 752508 4429830
"4910" 752938 4430168
"4911" 752499 4429657
"4912" 753518 4430907
"4913" 752491 4430595
"4914" 753635 4430458
"4915" 753061 4431380
"4916" 752148 4430588
"4917" 752975 4430937
"4918" 752824 4431566
"4919" 752831 4431591
"4920" 753328 4429557
"4921" 752063 4429509
"4922" 753578 4430717
"4923" 752310 4429318
"4924" 752471 4431986
"4925" 752376 4429780
"4926" 751949 4429389
"4927" 753635 4429865
"4928" 752012 4430524
"4929" 752932 4430493
"4930" 754024 4430470
"4931" 752042 4430333
"4932" 753271 4431623
"4933" 753349 4430288
"4934" 752887 4431458
"4935" 752658 4430912
"4936" 752844 4432057
"4937" 752697 4431850
"4938" 752979 4430523
"4939" 754150 4430639
"4940" 753403 4429670
"4941" 752642 4429729
"4942" 753571 4430018
"4943" 753292 4431254
"4944" 753158 4430601
"4945" 752276 4430125
"4946" 752509 4430300
"4947" 753619 4431599
"4948" 752402 4429941
"4949" 753829 4430255
"4950" 752761 4430044
"4951" 751469 4430310
"4952" 752924 4430710
"4953" 752914 4430406
"4954" 750988 4431205
"4955" 752014 4429836
"4956" 752442 4431970
"4957" 752491 4430595
"4958" 750888 4431618
"4959" 753189 4430853
"4960" 752787 4430441
"4961" 753318 4430405
"4962" 752616 4429832
"4963" 753270 4430170
"4964" 752616 4430406
"4965" 752138 4430836
"4966" 752707 4429758
"4967" 752810 4432106
"4968" 752095 4429207
"4969" 751968 4429531
"4970" 753424 4430149
"4971" 752117 4429936
"4972" 753328 4429557
"4973" 753318 4430405
"4974" 752550 4430860
"4975" 752437 4430116
"4976" 752771 4431247
"4977" 753713 4431066
"4978" 753270 4430170
"4979" 754028 4431212
"4980" 753589 4430935
"4981" 752261 4429421
"4982" 752680 4429823
"4983" 752468 4430042
"4984" 753688 4430556
"4985" 752137 4429264
"4986" 752929 4430423
"4987" 752434 4429701
"4988" 752553 4430059
"4989" 751005 4431443
"4990" 752782 4431624
"4991" 753781 4429956
"4992" 753424 4430149
"4993" 753409 4430969
"4994" 752792 4431270
"4995" 753016 4430555
"4996" 753020 4431270
"4997" 753021 4431000
"4998" 751884 4429975
"4999" 752820 4431219
"5000" 751965 4430424
"5001" 752806 4430207
"5002" 752158 4430034
"5003" 752469 4430434
"5004" 752790 4430696
"5005" 752663 4430785
"5006" 753475 4430305
"5007" 753458 4430249
"5008" 752792 4431270
"5009" 751846 4430244
"5010" 753207 4429960
"5011" 753302 4430372
"5012" 752894 4431276
"5013" 750999 4431453
"5014" 752892 4431987
"5015" 752793 4432133
"5016" 752698 4430070
"5017" 753367 4431004
"5018" 753432 4431057
"5019" 752093 4429377
"5020" 753516 4431374
"5021" 753072 4430437
"5022" 752061 4429490
"5023" 752512 4429800
"5024" 753091 4431119
"5025" 753115 4431118
"5026" 752687 4429809
"5027" 752860 4430517
"5028" 752066 4429844
"5029" 752891 4431566
"5030" 752839 4430900
"5031" 753765 4431329
"5032" 753540 4431145
"5033" 752766 4430729
"5034" 752639 4430558
"5035" 752550 4430860
"5036" 753081 4430455
"5037" 752356 4429905
"5038" 752325 4431103
"5039" 752210 4430303
"5040" 752737 4431938
"5041" 753289 4429906
"5042" 751970 4430101
"5043" 752371 4431008
"5044" 753758 4430512
"5045" 752939 4430493
"5046" 753398 4430279
"5047" 752651 4430821
"5048" 751847 4429339
"5049" 752736 4431257
"5050" 752750 4432198
"5051" 752630 4431992
"5052" 752742 4430402
"5053" 753305 4429862
"5054" 753011 4430503
"5055" 751910 4429859
"5056" 751851 4429266
"5057" 752854 4430490
"5058" 753348 4430605
"5059" 752879 4431175
"5060" 753158 4430601
"5061" 752358 4429675
"5062" 752822 4429952
"5063" 752574 4430412
"5064" 752796 4429915
"5065" 751913 4429603
"5066" 750100 4430954
"5067" 752623 4431452
"5068" 753723 4430039
"5069" 753130 4431406
"5070" 753031 4431136
"5071" 753120 4430462
"5072" 753056 4430328
"5073" 752652 4431667
"5074" 752266 4430062
"5075" 753048 4430374
"5076" 751803 4430848
"5077" 752867 4430230
"5078" 753484 4430914
"5079" 752727 4431246
"5080" 753158 4430107
"5081" 752869 4432020
"5082" 752104 4430200
"5083" 751806 4429398
"5084" 752359 4430913
"5085" 752873 4430239
"5086" 752471 4430102
"5087" 752831 4430847
"5088" 752833 4430820
"5089" 752772 4430631
