"xcoord" "ycoord"
"1246" 752072 4429943
"1247" 752071 4430859
"1248" 752063 4430942
"1249" 752076 4430193
"1250" 752066 4430734
"1251" 752070 4429593
"1252" 752070 4429593
"1253" 752070 4429593
"1254" 752070 4429593
"1255" 752070 4429593
"1256" 752070 4429593
"1257" 752070 4429593
"1258" 752070 4429593
"1259" 752076 4430126
"1260" 752077 4429114
"1261" 752071 4429768
"1262" 752071 4429768
"1263" 752071 4429768
"1264" 752077 4429114
"1265" 752077 4429114
"1266" 752077 4429114
"1267" 752077 4429114
"1268" 752077 4429114
"1269" 752077 4429114
"1270" 752073 4429657
"1271" 752077 4429114
"1272" 752077 4429114
"1273" 752070 4429593
"1274" 752070 4429593
"1275" 752075 4429468
"1276" 752070 4429593
"1277" 752070 4429593
"1278" 752070 4429593
"1279" 752070 4429593
"1280" 752070 4429593
"1281" 752070 4429593
"1282" 752070 4429593
"1283" 752072 4430754
"1284" 752074 4430062
"1285" 752074 4430062
"1286" 752074 4430062
"1287" 752079 4429787
"1288" 752079 4429787
"1289" 752077 4429884
"1290" 752077 4429884
"1291" 752071 4430339
"1292" 752077 4430448
"1293" 752077 4430448
"1294" 752077 4430448
"1295" 752077 4430448
"1296" 752077 4430448
"1297" 752077 4430448
"1298" 752077 4430448
"1299" 752077 4430448
"1300" 752070 4429308
"1301" 752070 4429308
"1302" 752075 4430968
"1303" 752075 4430968
"1304" 752075 4430968
"1305" 752075 4430968
"1306" 752075 4430968
"1307" 752080 4429403
"1308" 752080 4429403
"1309" 752080 4429403
"1310" 752077 4429957
"1311" 752084 4429652
"1312" 752079 4430358
"1313" 752079 4430358
"1314" 752085 4430057
"1315" 752085 4430057
"1316" 752085 4430057
"1317" 752085 4430057
"1318" 752085 4430057
"1319" 752085 4430057
"1320" 752085 4430057
"1321" 752090 4430816
"1322" 752089 4430998
"1323" 752085 4430800
"1324" 752085 4430800
"1325" 752096 4429718
"1326" 752093 4429995
"1327" 752093 4429995
"1328" 752091 4429198
"1329" 752091 4429198
"1330" 752096 4429718
"1331" 752096 4429718
"1332" 752096 4430700
"1333" 752097 4429027
"1334" 752086 4430057
"1335" 752097 4429027
"1336" 752089 4430120
"1337" 752089 4430120
"1338" 752097 4429027
"1339" 752097 4431014
"1340" 752100 4429339
"1341" 752100 4429339
"1342" 752097 4431014
"1343" 752100 4429339
"1344" 752097 4431014
"1345" 752093 4430054
"1346" 752100 4429339
"1347" 752100 4429339
"1348" 752090 4430818
"1349" 752090 4430818
"1350" 752100 4429339
"1351" 752097 4431014
"1352" 752097 4431014
"1353" 752097 4431014
"1354" 752097 4431014
"1355" 752097 4431014
"1356" 752090 4430818
"1357" 752090 4430854
"1358" 752090 4430854
"1359" 752095 4429968
"1360" 752097 4429268
"1361" 752097 4429268
"1362" 752098 4429445
"1363" 752098 4429445
"1364" 752098 4429445
"1365" 752097 4430625
"1366" 752104 4430569
"1367" 752097 4430625
"1368" 752104 4430569
"1369" 752097 4430625
"1370" 752097 4430625
"1371" 752097 4430625
"1372" 752097 4430625
"1373" 752097 4430625
"1374" 752093 4430901
"1375" 752104 4430569
"1376" 752097 4430625
"1377" 752097 4430625
"1378" 752104 4430569
"1379" 752097 4430625
"1380" 752097 4430625
"1381" 752104 4430569
"1382" 752097 4430625
"1383" 752104 4430569
"1384" 752104 4430569
"1385" 752097 4429083
"1386" 752105 4429148
"1387" 752097 4429441
"1388" 752097 4429441
"1389" 752102 4429452
"1390" 752097 4429441
"1391" 752097 4429441
"1392" 752092 4429709
"1393" 752101 4430051
"1394" 752095 4431009
"1395" 752092 4429709
"1396" 752092 4429709
"1397" 752114 4431221
"1398" 752114 4431221
"1399" 752114 4431221
"1400" 752099 4429967
"1401" 752104 4429393
"1402" 752111 4429350
"1403" 752109 4429857
"1404" 752104 4430167
"1405" 752110 4429807
"1406" 752113 4430583
"1407" 752113 4430583
"1408" 752113 4430583
"1409" 752113 4430583
"1410" 752099 4429726
"1411" 752099 4429726
"1412" 752098 4429140
"1413" 752099 4429726
"1414" 752099 4429726
"1415" 752102 4429266
"1416" 752099 4429726
"1417" 752097 4429336
"1418" 752097 4429336
"1419" 752099 4429726
"1420" 752103 4430050
"1421" 752103 4429843
"1422" 752103 4430050
"1423" 752109 4430372
"1424" 752105 4429597
"1425" 752112 4431041
"1426" 752112 4431041
"1427" 752101 4431201
"1428" 752101 4431201
"1429" 752101 4431201
"1430" 752101 4431201
"1431" 752101 4431201
"1432" 752112 4431041
"1433" 752118 4429881
"1434" 752118 4429881
"1435" 752118 4429881
"1436" 752114 4431132
"1437" 752114 4431132
"1438" 752112 4430164
"1439" 752112 4430164
"1440" 752112 4430164
"1441" 752112 4430164
"1442" 752114 4431132
"1443" 752114 4430045
"1444" 752122 4429361
"1445" 752122 4429361
"1446" 752112 4430164
"1447" 752122 4429361
"1448" 752122 4429361
"1449" 752114 4431132
"1450" 752119 4430907
"1451" 752119 4430907
"1452" 752114 4431132
"1453" 752114 4431132
"1454" 752114 4431132
"1455" 752114 4431132
"1456" 752114 4431132
"1457" 752114 4431132
"1458" 752114 4430045
"1459" 752114 4430045
"1460" 752114 4430045
"1461" 752126 4430468
"1462" 752113 4429614
"1463" 752113 4429614
"1464" 752123 4429893
"1465" 752116 4430367
"1466" 752123 4429893
"1467" 752131 4430084
"1468" 752131 4430084
"1469" 752113 4430437
"1470" 752122 4430225
"1471" 752121 4429536
"1472" 752128 4430078
"1473" 752127 4429904
"1474" 752130 4430478
"1475" 752128 4430078
"1476" 752119 4430057
"1477" 752137 4431257
"1478" 752130 4430755
"1479" 752114 4431220
"1480" 752130 4431071
"1481" 752130 4431071
"1482" 752130 4431071
"1483" 752126 4429743
"1484" 752129 4429253
"1485" 752129 4429253
"1486" 752129 4429253
"1487" 752135 4429665
"1488" 752125 4429842
"1489" 752125 4429956
"1490" 752135 4429665
"1491" 752131 4430843
"1492" 752135 4429665
"1493" 752131 4430843
"1494" 752131 4430843
"1495" 752125 4429956
"1496" 752127 4431132
"1497" 752127 4431132
"1498" 752127 4431132
"1499" 752131 4430843
"1500" 752127 4431132
"1501" 752127 4431132
"1502" 752127 4431132
"1503" 752127 4431132
"1504" 752131 4430843
"1505" 752131 4430843
"1506" 752131 4430843
"1507" 752127 4431132
"1508" 752127 4431132
"1509" 752131 4430843
"1510" 752125 4429842
"1511" 752135 4429665
"1512" 752132 4429520
"1513" 752119 4429358
"1514" 752125 4430070
"1515" 752138 4430767
"1516" 752127 4431291
"1517" 752127 4431291
"1518" 752137 4431082
"1519" 752132 4429861
"1520" 752128 4429254
"1521" 752126 4430468
"1522" 752132 4429522
"1523" 752143 4430507
"1524" 752143 4430507
"1525" 752130 4430082
"1526" 752130 4430082
"1527" 752130 4430082
"1528" 752132 4430037
"1529" 752143 4429683
"1530" 752143 4429683
"1531" 752143 4429683
"1532" 752143 4429683
"1533" 752143 4429683
"1534" 752143 4429683
"1535" 752143 4429683
"1536" 752143 4429683
"1537" 752135 4429528
"1538" 752143 4429683
"1539" 752143 4429683
"1540" 752143 4429683
"1541" 752143 4429683
"1542" 752143 4429683
"1543" 752137 4430219
"1544" 752137 4430099
"1545" 752138 4429563
"1546" 752142 4431022
"1547" 752142 4431022
"1548" 752137 4431133
"1549" 752142 4430839
"1550" 752135 4429629
"1551" 752129 4431244
"1552" 752139 4430276
"1553" 752139 4430276
"1554" 752139 4430276
"1555" 752139 4430276
"1556" 752139 4430276
"1557" 752139 4430276
"1558" 752148 4429695
"1559" 752148 4429695
"1560" 752145 4430119
"1561" 752142 4429561
"1562" 752136 4429668
"1563" 752136 4429668
"1564" 752136 4429668
"1565" 752136 4429668
"1566" 752136 4429668
"1567" 752136 4429668
"1568" 752136 4429668
"1569" 752136 4429668
"1570" 752136 4429668
"1571" 752136 4429668
"1572" 752136 4429668
"1573" 752140 4429527
"1574" 752136 4429668
"1575" 752136 4429668
"1576" 752142 4431133
"1577" 752142 4431133
"1578" 752142 4431133
"1579" 752143 4429381
"1580" 752138 4429931
"1581" 752138 4429931
"1582" 752138 4429931
"1583" 752138 4429931
"1584" 752143 4430945
"1585" 752138 4429931
"1586" 752140 4431087
"1587" 752140 4431087
"1588" 752151 4430959
"1589" 752160 4429760
"1590" 752160 4429760
"1591" 752160 4429760
"1592" 752160 4429760
"1593" 752160 4429760
"1594" 752154 4430793
"1595" 752152 4429242
"1596" 752152 4429242
"1597" 752149 4429523
"1598" 752155 4430836
"1599" 752152 4429622
"1600" 752149 4429558
"1601" 752155 4430836
"1602" 752155 4430836
"1603" 752155 4430836
"1604" 752155 4430836
"1605" 752155 4430836
"1606" 752155 4430836
"1607" 752155 4430836
"1608" 752155 4430836
"1609" 752155 4430836
"1610" 752155 4430836
"1611" 752155 4430836
"1612" 752155 4430836
"1613" 752155 4430836
"1614" 752149 4429558
"1615" 752155 4430836
"1616" 752155 4430836
"1617" 752160 4430803
"1618" 752158 4429976
"1619" 752150 4430130
"1620" 752169 4431308
"1621" 752154 4429521
"1622" 752154 4429621
"1623" 752162 4430159
"1624" 752159 4430025
"1625" 752188 4429101
"1626" 752188 4429101
"1627" 752188 4429101
"1628" 752165 4431008
"1629" 752168 4429406
"1630" 752163 4430208
"1631" 752178 4431329
"1632" 752167 4430265
"1633" 752178 4431329
"1634" 752163 4430208
"1635" 752163 4430208
"1636" 752178 4431329
"1637" 752163 4430208
"1638" 752178 4431329
"1639" 752178 4431329
"1640" 752166 4429358
"1641" 752153 4429963
"1642" 752169 4430175
"1643" 752162 4430932
"1644" 752162 4430932
"1645" 752165 4429727
"1646" 752165 4429727
"1647" 752165 4429727
"1648" 752167 4430439
"1649" 752167 4430439
"1650" 752169 4430140
"1651" 752168 4429525
"1652" 752168 4429463
"1653" 752184 4429819
"1654" 752175 4429690
"1655" 752165 4429727
"1656" 752175 4431144
"1657" 752175 4431144
"1658" 752180 4429418
"1659" 752173 4430438
"1660" 752180 4429418
"1661" 752180 4429418
"1662" 752173 4429230
"1663" 752168 4429942
"1664" 752171 4429787
"1665" 752171 4429787
"1666" 752171 4429787
"1667" 752171 4429787
"1668" 752183 4429576
"1669" 752183 4429576
"1670" 752171 4429787
"1671" 752181 4430032
"1672" 752174 4429512
"1673" 752165 4431302
"1674" 752172 4430181
"1675" 752177 4429768
"1676" 752169 4429697
"1677" 752172 4429352
"1678" 752178 4429842
"1679" 752178 4429842
"1680" 752178 4430847
"1681" 752171 4430573
"1682" 752185 4430860
"1683" 752174 4431777
"1684" 752185 4430860
"1685" 752180 4430201
"1686" 752180 4430201
"1687" 752174 4431777
"1688" 752170 4431612
"1689" 752178 4429563
"1690" 752216 4430724
"1691" 752187 4430218
"1692" 752216 4430724
"1693" 752187 4430218
"1694" 752183 4429543
"1695" 752187 4430218
"1696" 752187 4430218
"1697" 752192 4429252
"1698" 752189 4430992
"1699" 752190 4431167
"1700" 752173 4430656
"1701" 752173 4430656
"1702" 752191 4429672
"1703" 752173 4430656
"1704" 752173 4430656
"1705" 752184 4430437
"1706" 752173 4430656
"1707" 752173 4430656
"1708" 752173 4430656
"1709" 752173 4430656
"1710" 752173 4430656
"1711" 752173 4430656
"1712" 752185 4429796
"1713" 752185 4429796
"1714" 752185 4429796
"1715" 752183 4429817
"1716" 752192 4430875
"1717" 752189 4429882
"1718" 752184 4429821
"1719" 752189 4429882
"1720" 752184 4429821
"1721" 752187 4429483
"1722" 752202 4430348
"1723" 752178 4430591
"1724" 752186 4429339
"1725" 752178 4430591
"1726" 752183 4430603
"1727" 752191 4430622
"1728" 752203 4429267
"1729" 752203 4429267
"1730" 752203 4429267
"1731" 752203 4429267
"1732" 752203 4429267
"1733" 752203 4429267
"1734" 752203 4429267
"1735" 752193 4429604
"1736" 752191 4429486
"1737" 752195 4431104
"1738" 752195 4431104
"1739" 752189 4431166
"1740" 752196 4430910
"1741" 752191 4431021
"1742" 752196 4430910
"1743" 752200 4430889
"1744" 752197 4431250
"1745" 752200 4430889
"1746" 752200 4430889
"1747" 752197 4431250
"1748" 752200 4430889
"1749" 752200 4430889
"1750" 752191 4430228
"1751" 752191 4430228
"1752" 752191 4430228
"1753" 752196 4429882
"1754" 752193 4430912
"1755" 752196 4429882
"1756" 752196 4429882
"1757" 752203 4429650
"1758" 752200 4429929
"1759" 752200 4429929
"1760" 752203 4429650
"1761" 752196 4429492
"1762" 752196 4429492
"1763" 752189 4429676
"1764" 752189 4429676
"1765" 752196 4429492
"1766" 752196 4429492
"1767" 752196 4429492
"1768" 752196 4429492
"1769" 752192 4429448
"1770" 752194 4429931
"1771" 752206 4430459
"1772" 752201 4429438
"1773" 752201 4430252
"1774" 752203 4430006
"1775" 752206 4429318
"1776" 752212 4429449
"1777" 752201 4429713
"1778" 752201 4429713
"1779" 752202 4431100
"1780" 752202 4431100
"1781" 752202 4431100
"1782" 752202 4431100
"1783" 752202 4431100
"1784" 752202 4431100
"1785" 752202 4431100
"1786" 752202 4431100
"1787" 752201 4430985
"1788" 752203 4430895
"1789" 752215 4429284
"1790" 752210 4430616
"1791" 752205 4430125
"1792" 752207 4430903
"1793" 752210 4430616
"1794" 752201 4430347
"1795" 752201 4430347
"1796" 752201 4430347
"1797" 752201 4430347
"1798" 752208 4429642
"1799" 752214 4431058
"1800" 752217 4429504
"1801" 752206 4429532
"1802" 752206 4429532
"1803" 752210 4429392
"1804" 752210 4429392
"1805" 752210 4429392
"1806" 752220 4429457
"1807" 752215 4430976
"1808" 752215 4430976
"1809" 752213 4431093
"1810" 752209 4431096
"1811" 752216 4429197
"1812" 752216 4429197
"1813" 752216 4429197
"1814" 752208 4429925
"1815" 752211 4430912
"1816" 752217 4431238
"1817" 752222 4430971
"1818" 752216 4430493
"1819" 752216 4430493
"1820" 752216 4430493
"1821" 752216 4430493
"1822" 752216 4430493
"1823" 752216 4430493
"1824" 752217 4430000
"1825" 752227 4430144
"1826" 752223 4430062
"1827" 752223 4430062
"1828" 752226 4429482
"1829" 752226 4429482
"1830" 752226 4429482
"1831" 752226 4429482
"1832" 752227 4430527
"1833" 752225 4429592
"1834" 752225 4429592
"1835" 752225 4429592
"1836" 752219 4430973
"1837" 752221 4430507
"1838" 752225 4429779
"1839" 752229 4430967
"1840" 752232 4430543
"1841" 752232 4430240
"1842" 752232 4430240
"1843" 752232 4429795
"1844" 752224 4430517
"1845" 752232 4430240
"1846" 752233 4430159
"1847" 752226 4430525
"1848" 752230 4429703
"1849" 752235 4430552
"1850" 752230 4429703
"1851" 752228 4430944
"1852" 752232 4430114
"1853" 752240 4429318
"1854" 752237 4431095
"1855" 752238 4430607
"1856" 752240 4429956
"1857" 752232 4429796
"1858" 752232 4429796
"1859" 752231 4430155
"1860" 752242 4431102
"1861" 752242 4429570
"1862" 752242 4429570
"1863" 752242 4429570
"1864" 752242 4429570
"1865" 752242 4429570
"1866" 752242 4429570
"1867" 752242 4429570
"1868" 752242 4429570
"1869" 752242 4429570
"1870" 752236 4429944
"1871" 752242 4429570
"1872" 752242 4429570
"1873" 752242 4429570
"1874" 752242 4429570
"1875" 752242 4429570
"1876" 752242 4429570
"1877" 752242 4429570
"1878" 752242 4429570
"1879" 752242 4429570
"1880" 752242 4429570
"1881" 752242 4429570
"1882" 752242 4429570
"1883" 752242 4429570
"1884" 752242 4429570
"1885" 752242 4429570
"1886" 752242 4429570
"1887" 752242 4429570
"1888" 752236 4429944
"1889" 752242 4429570
"1890" 752242 4429570
"1891" 752242 4429570
"1892" 752242 4431138
"1893" 752247 4430234
"1894" 752247 4430234
"1895" 752247 4430234
"1896" 752247 4430234
"1897" 752247 4430234
"1898" 752247 4431111
"1899" 752240 4429516
"1900" 752240 4429516
"1901" 752246 4430052
"1902" 752247 4429650
"1903" 752247 4429650
"1904" 752247 4429650
"1905" 752247 4429650
"1906" 752247 4429650
"1907" 752247 4429650
"1908" 752247 4429650
"1909" 752247 4429650
"1910" 752247 4431221
"1911" 752247 4429650
"1912" 752247 4429650
"1913" 752247 4429650
"1914" 752247 4429650
"1915" 752247 4429650
"1916" 752247 4429650
"1917" 752247 4429650
"1918" 752247 4429650
"1919" 752247 4429650
"1920" 752247 4429650
"1921" 752247 4429650
"1922" 752247 4429650
"1923" 752247 4429650
"1924" 752247 4429650
"1925" 752236 4429473
"1926" 752247 4431221
"1927" 752247 4431221
"1928" 752247 4429650
"1929" 752242 4431103
"1930" 752242 4431103
"1931" 752251 4430953
"1932" 752251 4430953
"1933" 752251 4430953
"1934" 752251 4430953
"1935" 752252 4431366
"1936" 752242 4429320
"1937" 752245 4431108
"1938" 752250 4430603
"1939" 752247 4430980
"1940" 752242 4429176
"1941" 752250 4430603
"1942" 752242 4429176
"1943" 752247 4431111
"1944" 752249 4430107
"1945" 752244 4429724
"1946" 752253 4429665
"1947" 752253 4429665
"1948" 752244 4429724
"1949" 752244 4429724
"1950" 752244 4429724
"1951" 752244 4429724
"1952" 752244 4429724
"1953" 752244 4429724
"1954" 752244 4429724
"1955" 752244 4429724
"1956" 752249 4431114
"1957" 752255 4431216
"1958" 752255 4431216
"1959" 752255 4431216
"1960" 752252 4431218
"1961" 752260 4431280
"1962" 752260 4431280
"1963" 752256 4429392
"1964" 752252 4431119
"1965" 752256 4429392
"1966" 752256 4429392
"1967" 752256 4429392
"1968" 752256 4429392
"1969" 752256 4429392
"1970" 752256 4429392
"1971" 752256 4429392
"1972" 752261 4430006
"1973" 752261 4430946
"1974" 752247 4429559
"1975" 752247 4429559
"1976" 752247 4429559
"1977" 752247 4429559
"1978" 752247 4429559
"1979" 752247 4429559
"1980" 752247 4429559
"1981" 752247 4429559
"1982" 752247 4429559
"1983" 752247 4429559
"1984" 752247 4429559
"1985" 752247 4429559
"1986" 752247 4429559
"1987" 752255 4429906
"1988" 752259 4430167
"1989" 752262 4430101
"1990" 752262 4430101
"1991" 752264 4430126
"1992" 752267 4430942
"1993" 752255 4429753
"1994" 752263 4429661
"1995" 752263 4429661
"1996" 752258 4429267
"1997" 752258 4429267
"1998" 752258 4429267
"1999" 752265 4431357
"2000" 752266 4429632
"2001" 752263 4430012
"2002" 752263 4430012
"2003" 752271 4431023
"2004" 752271 4431023
"2005" 752266 4429632
"2006" 752266 4429632
"2007" 752263 4430012
"2008" 752267 4430804
"2009" 752268 4430163
"2010" 752261 4429347
"2011" 752271 4431206
"2012" 752271 4431206
"2013" 752271 4431206
"2014" 752261 4429769
"2015" 752260 4429392
"2016" 752260 4429392
"2017" 752260 4429392
"2018" 752260 4429392
"2019" 752260 4429392
"2020" 752260 4429392
"2021" 752260 4429392
"2022" 752260 4429392
"2023" 752261 4429769
"2024" 752261 4429769
"2025" 752261 4429769
"2026" 752271 4429508
"2027" 752271 4429508
"2028" 752277 4431307
"2029" 752271 4429508
"2030" 752269 4430163
"2031" 752271 4429508
"2032" 752277 4431307
"2033" 752271 4429508
"2034" 752277 4431307
"2035" 752271 4429508
"2036" 752273 4429649
"2037" 752273 4429649
"2038" 752273 4429649
"2039" 752273 4429649
"2040" 752273 4429649
"2041" 752273 4429649
"2042" 752273 4429649
"2043" 752273 4429649
"2044" 752273 4429649
"2045" 752273 4429649
"2046" 752273 4429649
"2047" 752273 4429649
"2048" 752273 4429649
"2049" 752273 4429649
"2050" 752273 4429649
"2051" 752273 4429649
"2052" 752273 4429649
"2053" 752273 4429649
"2054" 752273 4429649
"2055" 752273 4429649
"2056" 752273 4429649
"2057" 752273 4429649
"2058" 752273 4429649
"2059" 752273 4429649
"2060" 752273 4429649
"2061" 752273 4429649
"2062" 752273 4429649
"2063" 752271 4431057
"2064" 752277 4431053
"2065" 752276 4431140
"2066" 752284 4430063
"2067" 752284 4430063
"2068" 752284 4431319
"2069" 752284 4431319
"2070" 752284 4431319
"2071" 752277 4430047
"2072" 752277 4430047
"2073" 752288 4429525
"2074" 752288 4429525
"2075" 752288 4429525
"2076" 752286 4429682
"2077" 752286 4429682
"2078" 752286 4429682
"2079" 752282 4429684
"2080" 752282 4429684
"2081" 752278 4431036
"2082" 752282 4429684
"2083" 752286 4431198
"2084" 752293 4429529
"2085" 752283 4430157
"2086" 752283 4430157
"2087" 752282 4431200
"2088" 752282 4431200
"2089" 752285 4431048
"2090" 752289 4430590
"2091" 752289 4430590
"2092" 752289 4430590
"2093" 752289 4430590
"2094" 752289 4430590
"2095" 752289 4430590
